,channel,position,unit
39885,40,234,[2]
39886,40,449,[6]
39887,40,621,[7]
39888,40,673,[22]
39889,40,734,[14]
39890,40,772,[1]
39891,40,830,[21]
39892,40,1058,[37]
39893,40,1151,[44]
39894,40,1189,[42]
39895,40,1326,[18]
39896,40,1342,[43]
39897,40,1389,[37]
39898,40,1448,[28]
39899,40,1584,[4]
39900,40,1655,[12]
39901,40,1739,[29]
39902,40,1769,[6]
39903,40,1810,[43]
39904,40,1907,[14]
39905,40,1922,[13]
39906,40,2001,[22]
39907,40,2076,[40]
39908,40,2191,[32]
39909,40,2253,[8]
39910,40,2276,[12]
39911,40,2323,[37]
39912,40,2390,[33]
39913,40,2474,[12]
39914,40,2511,[20]
39915,40,2533,[17]
39916,40,2551,[25]
39917,40,2667,[4]
39918,40,2692,[11]
39919,40,2721,[42]
39920,40,2808,[0]
39921,40,2857,[8]
39922,40,2973,[37]
39923,40,3184,[6]
39924,40,3214,[28]
39925,40,3318,[15]
39926,40,3421,[32]
39927,40,3484,[15]
39928,40,3510,[27]
39929,40,3554,[12]
39930,40,3595,[4]
39931,40,3789,[33]
39932,40,3840,[47]
39933,40,3892,[17]
39934,40,3908,[43]
39935,40,4012,[18]
39936,40,4118,[41]
39937,40,4135,[6]
39938,40,4274,[30]
39939,40,4307,[32]
39940,40,4347,[30]
39941,40,4388,[17]
39942,40,4440,[4]
39943,40,4454,[30]
39944,40,4470,[6]
39945,40,4519,[47]
39946,40,4585,[20]
39947,40,4638,[42]
39948,40,4765,[17]
39949,40,4894,[12]
39950,40,4994,[6]
39951,40,5068,[6]
39952,40,5346,[8]
39953,40,5370,[22]
39954,40,5496,[20]
39955,40,5562,[21]
39956,40,5611,[14]
39957,40,5628,[18]
39958,40,5671,[24]
39959,40,5774,[12]
39960,40,5909,[15]
39961,40,6107,[12]
39962,40,6170,[8]
39963,40,6375,[20]
39964,40,6396,[6]
39965,40,6484,[1]
39966,40,6497,[22]
39967,40,6553,[10]
39968,40,6741,[4]
39969,40,6770,[27]
39970,40,6800,[42]
39971,40,6812,[18]
39972,40,6866,[37]
39973,40,6915,[5]
39974,40,6986,[22]
39975,40,7050,[45]
39976,40,7172,[1]
39977,40,7266,[30]
39978,40,7419,[38]
39979,40,7472,[22]
39980,40,7525,[42]
39981,40,7634,[18]
39982,40,7766,[30]
39983,40,7822,[32]
39984,40,7947,[2]
39985,40,7978,[21]
39986,40,8212,[45]
39987,40,8299,[43]
39988,40,8373,[37]
39989,40,8466,[4]
39990,40,8508,[22]
39991,40,8627,[12]
39992,40,8675,[44]
39993,40,8757,[1]
39994,40,8815,[2]
39995,40,8869,[2]
39996,40,8951,[2]
39997,40,9089,[21]
39998,40,9133,[8]
39999,40,9193,[8]
40000,40,9305,[41]
40001,40,9375,[9]
40002,40,9454,[42]
40003,40,9506,[8]
40004,40,9647,[33]
40005,40,9798,[17]
40006,40,9869,[6]
40007,40,9942,[46]
40008,40,9970,[39]
40009,40,10032,[37]
40010,40,10417,[21]
40011,40,10523,[42]
40012,40,10537,[24]
40013,40,10565,[46]
40014,40,10626,[45]
40015,40,10682,[34]
40016,40,10886,[15]
40017,40,10946,[2]
40018,40,11052,[44]
40019,40,11200,[25]
40020,40,11288,[15]
40021,40,11318,[32]
40022,40,11334,[18]
40023,40,11356,[43]
40024,40,11456,[8]
40025,40,11638,[6]
40026,40,11665,[12]
40027,40,11762,[24]
40028,40,11875,[20]
40029,40,11902,[5]
40030,40,11943,[15]
40031,40,12007,[33]
40032,40,12102,[22]
40033,40,12202,[15]
40034,40,12270,[8]
40035,40,12377,[20]
40036,40,12457,[8]
40037,40,12560,[43]
40038,40,12679,[8]
40039,40,12741,[42]
40040,40,12828,[15]
40041,40,12900,[42]
40042,40,12964,[38]
40043,40,13067,[45]
40044,40,13084,[2]
40045,40,13211,[8]
40046,40,13280,[44]
40047,40,13402,[15]
40048,40,13430,[39]
40049,40,13448,[6]
40050,40,13519,[18]
40051,40,13545,[42]
40052,40,13582,[17]
40053,40,13679,[29]
40054,40,13729,[6]
40055,40,13758,[42]
40056,40,13864,[33]
40057,40,13904,[37]
40058,40,13926,[22]
40059,40,14000,[43]
40060,40,14127,[37]
40061,40,14280,[37]
40062,40,14615,[20]
40063,40,14763,[35]
40064,40,14830,[32]
40065,40,14851,[43]
40066,40,14870,[43]
40067,40,14943,[8]
40068,40,14974,[22]
40069,40,15058,[2]
40070,40,15121,[42]
40071,40,15221,[9]
40072,40,15324,[39]
40073,40,15363,[30]
40074,40,15411,[15]
40075,40,15498,[36]
40076,40,15565,[15]
40077,40,15586,[12]
40078,40,15691,[43]
40079,40,15708,[43]
40080,40,15761,[30]
40081,40,15809,[24]
40082,40,15944,[0]
40083,40,16089,[44]
40084,40,16180,[15]
40085,40,16233,[37]
40086,40,16278,[37]
40087,40,16330,[6]
40088,40,16448,[6]
40089,40,16598,[37]
40090,40,16694,[12]
40091,40,16738,[24]
40092,40,16762,[42]
40093,40,16796,[32]
40094,40,16898,[15]
40095,40,17096,[17]
40096,40,17241,[11]
40097,40,17262,[14]
40098,40,17358,[16]
40099,40,17492,[17]
40100,40,17614,[44]
40101,40,17657,[22]
40102,40,17730,[20]
40103,40,17771,[1]
40104,40,17877,[8]
40105,40,18007,[25]
40106,40,18102,[30]
40107,40,18171,[21]
40108,40,18211,[37]
40109,40,18420,[8]
40110,40,18494,[0]
40111,40,18610,[43]
40112,40,18696,[1]
40113,40,18905,[9]
40114,40,18945,[43]
40115,40,19133,[2]
40116,40,19217,[33]
40117,40,19451,[2]
40118,40,19466,[43]
40119,40,19539,[20]
40120,40,19598,[9]
40121,40,19679,[30]
40122,40,19820,[12]
40123,40,19927,[2]
40124,40,20079,[38]
40125,40,20213,[43]
40126,40,20279,[9]
40127,40,20308,[39]
40128,40,20336,[5]
40129,40,20372,[15]
40130,40,20399,[46]
40131,40,20425,[42]
40132,40,20457,[12]
40133,40,20543,[22]
40134,40,20585,[22]
40135,40,20629,[37]
40136,40,20694,[12]
40137,40,20821,[37]
40138,40,20840,[22]
40139,40,20947,[25]
40140,40,21150,[21]
40141,40,21296,[37]
40142,40,21397,[4]
40143,40,21425,[6]
40144,40,21477,[43]
40145,40,21560,[14]
40146,40,21710,[4]
40147,40,21836,[8]
40148,40,21856,[43]
40149,40,21910,[42]
40150,40,21946,[37]
40151,40,22043,[37]
40152,40,22095,[1]
40153,40,22134,[43]
40154,40,22216,[30]
40155,40,22272,[1]
40156,40,22323,[5]
40157,40,22359,[14]
40158,40,22589,[43]
40159,40,22697,[33]
40160,40,22751,[18]
40161,40,22817,[22]
40162,40,22944,[24]
40163,40,23031,[45]
40164,40,23059,[46]
40165,40,23098,[33]
40166,40,23193,[32]
40167,40,23207,[44]
40168,40,23221,[22]
40169,40,23331,[0]
40170,40,23411,[22]
40171,40,23490,[8]
40172,40,23546,[22]
40173,40,23828,[38]
40174,40,23870,[20]
40175,40,23896,[37]
40176,40,23972,[42]
40177,40,24005,[17]
40178,40,24156,[44]
40179,40,24234,[21]
40180,40,24276,[30]
40181,40,24335,[9]
40182,40,24366,[37]
40183,40,24403,[43]
40184,40,24461,[21]
40185,40,24495,[29]
40186,40,24518,[39]
40187,40,24602,[9]
40188,40,24702,[37]
40189,40,24777,[42]
40190,40,24832,[37]
40191,40,24915,[17]
40192,40,24962,[46]
40193,40,24998,[33]
40194,40,25055,[25]
40195,40,25220,[21]
40196,40,25347,[35]
40197,40,25375,[37]
40198,40,25451,[21]
40199,40,25482,[22]
40200,40,25747,[10]
40201,40,25788,[37]
40202,40,25832,[34]
40203,40,26019,[9]
40204,40,26073,[37]
40205,40,26113,[42]
40206,40,26160,[11]
40207,40,26187,[14]
40208,40,26302,[15]
40209,40,26438,[1]
40210,40,26450,[1]
40211,40,26461,[30]
40212,40,26547,[19]
40213,40,26565,[17]
40214,40,26686,[38]
40215,40,26718,[37]
40216,40,26811,[34]
40217,40,26962,[15]
40218,40,27106,[17]
40219,40,27126,[1]
40220,40,27246,[10]
40221,40,27286,[15]
40222,40,27380,[30]
40223,40,27414,[37]
40224,40,27476,[39]
40225,40,27502,[46]
40226,40,27545,[17]
40227,40,27808,[32]
40228,40,27824,[13]
40229,40,27948,[46]
40230,40,28128,[33]
40231,40,28252,[23]
40232,40,28351,[12]
40233,40,28463,[22]
40234,40,28568,[11]
40235,40,28592,[37]
40236,40,28612,[6]
40237,40,28674,[8]
40238,40,28749,[8]
40239,40,28848,[22]
40240,40,28979,[22]
40241,40,29001,[1]
40242,40,29080,[32]
40243,40,29116,[25]
40244,40,29391,[6]
40245,40,29433,[33]
40246,40,29494,[1]
40247,40,29552,[16]
40248,40,29579,[6]
40249,40,29629,[17]
40250,40,29640,[8]
40251,40,29762,[43]
40252,40,29830,[22]
40253,40,29922,[44]
40254,40,29934,[9]
40255,40,30018,[39]
40256,40,30043,[46]
40257,40,30120,[4]
40258,40,30263,[20]
40259,40,30290,[6]
40260,40,30378,[8]
40261,40,30520,[9]
40262,40,30646,[2]
40263,40,30954,[18]
40264,40,30978,[17]
40265,40,30990,[9]
40266,40,31077,[2]
40267,40,31171,[29]
40268,40,31196,[11]
40269,40,31331,[20]
40270,40,31357,[6]
40271,40,31464,[31]
40272,40,31477,[13]
40273,40,31620,[17]
40274,40,31697,[34]
40275,40,31745,[25]
40276,40,32010,[20]
40277,40,32033,[20]
40278,40,32075,[24]
40279,40,32148,[20]
40280,40,32224,[37]
40281,40,32284,[48]
40282,40,32418,[4]
40283,40,32449,[39]
40284,40,32475,[6]
40285,40,32576,[33]
40286,40,32618,[6]
40287,40,32697,[17]
40288,40,32837,[24]
40289,40,32863,[6]
40290,40,32883,[43]
40291,40,32961,[34]
40292,40,33098,[47]
40293,40,33223,[1]
40294,40,33315,[30]
40295,40,33354,[20]
40296,40,33377,[37]
40297,40,33406,[22]
40298,40,33494,[42]
40299,40,33546,[2]
40300,40,33660,[22]
40301,40,33694,[18]
40302,40,33744,[37]
40303,40,33909,[19]
40304,40,33936,[39]
40305,40,33965,[33]
40306,40,33996,[22]
40307,40,34073,[38]
40308,40,34084,[47]
40309,40,34335,[32]
40310,40,34348,[16]
40311,40,34390,[43]
40312,40,34450,[28]
40313,40,34472,[9]
40314,40,34577,[8]
40315,40,34679,[20]
40316,40,34701,[22]
40317,40,34820,[32]
40318,40,34833,[44]
40319,40,34930,[39]
40320,40,34961,[46]
40321,40,34996,[12]
40322,40,35046,[2]
40323,40,35070,[17]
40324,40,35149,[15]
40325,40,35228,[2]
40326,40,35314,[24]
40327,40,35371,[42]
40328,40,35457,[12]
40329,40,35496,[17]
40330,40,35512,[43]
40331,40,35690,[21]
40332,40,35792,[45]
40333,40,35845,[45]
40334,40,35898,[37]
40335,40,35940,[30]
40336,40,35976,[42]
40337,40,36159,[9]
40338,40,36242,[44]
40339,40,36318,[22]
40340,40,36486,[0]
40341,40,36603,[8]
40342,40,36741,[4]
40343,40,36776,[2]
40344,40,36830,[5]
40345,40,36864,[4]
40346,40,36880,[18]
40347,40,36938,[33]
40348,40,37012,[25]
40349,40,37097,[15]
40350,40,37129,[20]
40351,40,37156,[42]
40352,40,37244,[0]
40353,40,37340,[42]
40354,40,37532,[1]
40355,40,37547,[20]
40356,40,37684,[9]
40357,40,37757,[45]
40358,40,37773,[12]
40359,40,37855,[28]
40360,40,37869,[18]
40361,40,37976,[4]
40362,40,37996,[24]
40363,40,38012,[13]
40364,40,38135,[38]
40365,40,38265,[42]
40366,40,38410,[18]
40367,40,38497,[8]
40368,40,38590,[4]
40369,40,38648,[12]
40370,40,38685,[6]
40371,40,38718,[44]
40372,40,38838,[31]
40373,40,38858,[43]
40374,40,39097,[20]
40375,40,39116,[6]
40376,40,39233,[44]
40377,40,39343,[0]
40378,40,39358,[13]
40379,40,39396,[20]
40380,40,39503,[8]
40381,40,39599,[6]
40382,40,39672,[37]
40383,40,39701,[22]
40384,40,39786,[16]
40385,40,39804,[21]
40386,40,39992,[32]
40387,40,40030,[43]
40388,40,40079,[20]
40389,40,40105,[6]
40390,40,40148,[16]
40391,40,40171,[6]
40392,40,40259,[6]
40393,40,40320,[21]
40394,40,40370,[45]
40395,40,40423,[30]
40396,40,40502,[1]
40397,40,40560,[20]
40398,40,40613,[39]
40399,40,40637,[6]
40400,40,40774,[6]
40401,40,40824,[43]
40402,40,40898,[32]
40403,40,40913,[18]
40404,40,41065,[24]
40405,40,41093,[46]
40406,40,41173,[15]
40407,40,41196,[27]
40408,40,41337,[20]
40409,40,41357,[5]
40410,40,41396,[2]
40411,40,41457,[15]
40412,40,41559,[37]
40413,40,41951,[37]
40414,40,41993,[21]
40415,40,42146,[42]
40416,40,42222,[39]
40417,40,42354,[22]
40418,40,42497,[28]
40419,40,42516,[6]
40420,40,42684,[6]
40421,40,42713,[22]
40422,40,42765,[42]
40423,40,42828,[42]
40424,40,42999,[42]
40425,40,43011,[47]
40426,40,43125,[14]
40427,40,43230,[25]
40428,40,43335,[44]
40429,40,43519,[17]
40430,40,43541,[20]
40431,40,43563,[22]
40432,40,43654,[4]
40433,40,43759,[40]
40434,40,43802,[12]
40435,40,43876,[21]
40436,40,44031,[31]
40437,40,44157,[15]
40438,40,44289,[4]
40439,40,44340,[1]
40440,40,44407,[0]
40441,40,44443,[34]
40442,40,44546,[32]
40443,40,44565,[47]
40444,40,44745,[39]
40445,40,44773,[7]
40446,40,44880,[32]
40447,40,45020,[31]
40448,40,45220,[25]
40449,40,45324,[44]
40450,40,45405,[1]
40451,40,45466,[17]
40452,40,45526,[20]
40453,40,45652,[30]
40454,40,45761,[42]
40455,40,45827,[2]
40456,40,45860,[20]
40457,40,45883,[42]
40458,40,45932,[33]
40459,40,45998,[15]
40460,40,46038,[20]
40461,40,46143,[22]
40462,40,46156,[43]
40463,40,46270,[8]
40464,40,46373,[44]
40465,40,46619,[15]
40466,40,46680,[6]
40467,40,46759,[37]
40468,40,46810,[6]
40469,40,47002,[30]
40470,40,47132,[8]
40471,40,47273,[32]
40472,40,47367,[22]
40473,40,47507,[30]
40474,40,47592,[8]
40475,40,47707,[48]
40476,40,47728,[22]
40477,40,47827,[37]
40478,40,47886,[20]
40479,40,47913,[6]
40480,40,47970,[22]
40481,40,48058,[9]
40482,40,48099,[25]
40483,40,48163,[8]
40484,40,48179,[43]
40485,40,48325,[17]
40486,40,48436,[8]
40487,40,48548,[2]
40488,40,48605,[37]
40489,40,48679,[6]
40490,40,48712,[4]
40491,40,48984,[15]
40492,40,49028,[30]
40493,40,49167,[0]
40494,40,49269,[48]
40495,40,49298,[6]
40496,40,49384,[35]
40497,40,49428,[2]
40498,40,49462,[24]
40499,40,49518,[33]
40500,40,49564,[8]
40501,40,49668,[32]
40502,40,49682,[13]
40503,40,49780,[27]
40504,40,49816,[33]
40505,40,49934,[8]
40506,40,49959,[6]
40507,40,50081,[42]
40508,40,50170,[37]
40509,40,50242,[42]
40510,40,50278,[37]
40511,40,50341,[42]
40512,40,50377,[2]
40513,40,50441,[1]
40514,40,50542,[46]
40515,40,50566,[6]
40516,40,50584,[2]
40517,40,50707,[46]
40518,40,50761,[28]
40519,40,50781,[6]
40520,40,50842,[39]
40521,40,50867,[37]
40522,40,50905,[37]
40523,40,50947,[39]
40524,40,51056,[15]
40525,40,51143,[11]
40526,40,51186,[32]
40527,40,51204,[1]
40528,40,51293,[25]
40529,40,51335,[45]
40530,40,51363,[42]
40531,40,51421,[20]
40532,40,51441,[21]
40533,40,51473,[42]
40534,40,51512,[6]
40535,40,51617,[37]
40536,40,51669,[21]
40537,40,51735,[33]
40538,40,51784,[1]
40539,40,51826,[22]
40540,40,51871,[15]
40541,40,51993,[24]
40542,40,52043,[20]
40543,40,52109,[13]
40544,40,52240,[1]
40545,40,52343,[38]
40546,40,52368,[6]
40547,40,52499,[18]
40548,40,52624,[18]
40549,40,52638,[16]
40550,40,52664,[12]
40551,40,52804,[39]
40552,40,52831,[27]
40553,40,52909,[22]
40554,40,53014,[22]
40555,40,53075,[4]
40556,40,53106,[5]
40557,40,53195,[18]
40558,40,53218,[37]
40559,40,53272,[9]
40560,40,53333,[20]
40561,40,53360,[46]
40562,40,53396,[37]
40563,40,53462,[12]
40564,40,53657,[24]
40565,40,53687,[42]
40566,40,53771,[8]
40567,40,53829,[21]
40568,40,53904,[35]
40569,40,53932,[12]
40570,40,54040,[48]
40571,40,54170,[38]
40572,40,54298,[5]
40573,40,54334,[23]
40574,40,54361,[37]
40575,40,54410,[14]
40576,40,54474,[14]
40577,40,54504,[39]
40578,40,54641,[48]
40579,40,54661,[43]
40580,40,54680,[43]
40581,40,54797,[8]
40582,40,54851,[6]
40583,40,54930,[38]
40584,40,54966,[17]
40585,40,54982,[24]
40586,40,55103,[13]
40587,40,55178,[15]
40588,40,55267,[15]
40589,40,55287,[22]
40590,40,55307,[32]
40591,40,55323,[30]
40592,40,55459,[44]
40593,40,55470,[20]
40594,40,55494,[30]
40595,40,55585,[33]
40596,40,55636,[1]
40597,40,55831,[37]
40598,40,55930,[8]
40599,40,55960,[42]
40600,40,56091,[18]
40601,40,56112,[43]
40602,40,56249,[31]
40603,40,56384,[4]
40604,40,56398,[18]
40605,40,56547,[40]
40606,40,56578,[27]
40607,40,56620,[8]
40608,40,56757,[45]
40609,40,56780,[6]
40610,40,56810,[42]
40611,40,56850,[20]
40612,40,56874,[4]
40613,40,56972,[8]
40614,40,57109,[5]
40615,40,57157,[2]
40616,40,57238,[1]
40617,40,57318,[39]
40618,40,57341,[37]
40619,40,57401,[42]
40620,40,57569,[48]
40621,40,57594,[12]
40622,40,57739,[37]
40623,40,57840,[4]
40624,40,57952,[6]
40625,40,58025,[45]
40626,40,58085,[30]
40627,40,58219,[8]
40628,40,58344,[9]
40629,40,58374,[7]
40630,40,58494,[42]
40631,40,58527,[20]
40632,40,58552,[5]
40633,40,58620,[2]
40634,40,58690,[8]
40635,40,58844,[33]
40636,40,58961,[2]
40637,40,59169,[12]
40638,40,59221,[33]
40639,40,59264,[8]
40640,40,59341,[11]
40641,40,59368,[39]
40642,40,59432,[17]
40643,40,59516,[38]
40644,40,59530,[47]
40645,40,59691,[39]
40646,40,59715,[21]
40647,40,59840,[28]
40648,40,59991,[14]
40649,40,60006,[13]
40650,40,60090,[5]
40651,40,60148,[24]
40652,40,60167,[45]
40653,40,60281,[18]
40654,40,60293,[18]
40655,40,60429,[0]
40656,40,60495,[33]
40657,40,60506,[9]
40658,40,60614,[2]
40659,40,60747,[15]
40660,40,60771,[22]
40661,40,60900,[2]
40662,40,61085,[32]
40663,40,61101,[9]
40664,40,61259,[30]
40665,40,61357,[17]
40666,40,61424,[15]
40667,40,61569,[41]
40668,40,61688,[9]
40669,40,61749,[27]
40670,40,61778,[46]
40671,40,61900,[18]
40672,40,62037,[34]
40673,40,62056,[6]
40674,40,62140,[44]
40675,40,62186,[6]
40676,40,62215,[39]
40677,40,62305,[12]
40678,40,62349,[25]
40679,40,62439,[22]
40680,40,62490,[8]
40681,40,62507,[6]
40682,40,62564,[33]
40683,40,62623,[1]
40684,40,62640,[13]
40685,40,62726,[37]
40686,40,62776,[8]
40687,40,62844,[44]
40688,40,63053,[25]
40689,40,63193,[8]
40690,40,63322,[14]
40691,40,63371,[46]
40692,40,63463,[8]
40693,40,63493,[37]
40694,40,63549,[29]
40695,40,63589,[2]
40696,40,63653,[27]
40697,40,63699,[15]
40698,40,63779,[37]
40699,40,63868,[16]
40700,40,63889,[22]
40701,40,63967,[32]
40702,40,64044,[18]
40703,40,64128,[32]
40704,40,64160,[20]
40705,40,64287,[30]
40706,40,64491,[0]
40707,40,64601,[37]
40708,40,64648,[21]
40709,40,64684,[1]
40710,40,64699,[20]
40711,40,64748,[39]
40712,40,64891,[31]
40713,40,64949,[43]
40714,40,65083,[17]
40715,40,65179,[20]
40716,40,65253,[12]
40717,40,65336,[20]
40718,40,65357,[1]
40719,40,65562,[42]
40720,40,65576,[13]
40721,40,65616,[43]
40722,40,65678,[28]
40723,40,65698,[9]
40724,40,65775,[24]
40725,40,65815,[9]
40726,40,65915,[2]
40727,40,66132,[1]
40728,40,66188,[45]
40729,40,66203,[34]
40730,40,66236,[8]
40731,40,66266,[21]
40732,40,66383,[39]
40733,40,66484,[18]
40734,40,66555,[11]
40735,40,66579,[39]
40736,40,66764,[22]
40737,40,66863,[44]
40738,40,67001,[1]
40739,40,67028,[5]
40740,40,67062,[11]
40741,40,67088,[7]
40742,40,67168,[22]
40743,40,67334,[16]
40744,40,67360,[37]
40745,40,67379,[12]
40746,40,67411,[37]
40747,40,67432,[30]
40748,40,67539,[37]
40749,40,67672,[28]
40750,40,67685,[18]
40751,40,67733,[37]
40752,40,67822,[47]
40753,40,67838,[30]
40754,40,67934,[8]
40755,40,68097,[15]
40756,40,68159,[5]
40757,40,68193,[17]
40758,40,68209,[13]
40759,40,68226,[13]
40760,40,68331,[31]
40761,40,68347,[13]
40762,40,68487,[28]
40763,40,68512,[37]
40764,40,68561,[21]
40765,40,68644,[8]
40766,40,68749,[25]
40767,40,68791,[37]
40768,40,68843,[33]
40769,40,68880,[17]
40770,40,68896,[30]
40771,40,69010,[14]
40772,40,69071,[6]
40773,40,69091,[30]
40774,40,69127,[6]
40775,40,69151,[6]
40776,40,69182,[37]
40777,40,69236,[8]
40778,40,69296,[30]
40779,40,69384,[22]
40780,40,69502,[30]
40781,40,69513,[18]
40782,40,69538,[12]
40783,40,69626,[38]
40784,40,69661,[37]
40785,40,69792,[12]
40786,40,69901,[16]
40787,40,70028,[8]
40788,40,70047,[6]
40789,40,70137,[8]
40790,40,70491,[14]
40791,40,70573,[17]
40792,40,70699,[17]
40793,40,70712,[47]
40794,40,70800,[21]
40795,40,70840,[39]
40796,40,70869,[27]
40797,40,70980,[32]
40798,40,71096,[20]
40799,40,71150,[46]
40800,40,71189,[21]
40801,40,71268,[16]
40802,40,71287,[8]
40803,40,71364,[17]
40804,40,71379,[6]
40805,40,71474,[9]
40806,40,71632,[42]
40807,40,71751,[37]
40808,40,71883,[33]
40809,40,71918,[37]
40810,40,71990,[17]
40811,40,72000,[1]
40812,40,72046,[21]
40813,40,72110,[11]
40814,40,72137,[37]
40815,40,72169,[12]
40816,40,72232,[27]
40817,40,72293,[8]
40818,40,72383,[12]
40819,40,72472,[6]
40820,40,72549,[1]
40821,40,72661,[11]
40822,40,72687,[39]
40823,40,72714,[12]
40824,40,72765,[24]
40825,40,72807,[21]
40826,40,72882,[8]
40827,40,72954,[4]
40828,40,73053,[42]
40829,40,73092,[6]
40830,40,73136,[1]
40831,41,158,[6]
40832,41,234,[2]
40833,41,278,[18]
40834,41,385,[41]
40835,41,489,[43]
40836,41,621,[7]
40837,41,673,[22]
40838,41,734,[14]
40839,41,772,[1]
40840,41,830,[21]
40841,41,1151,[44]
40842,41,1189,[42]
40843,41,1326,[18]
40844,41,1341,[43]
40845,41,1389,[37]
40846,41,1448,[28]
40847,41,1496,[12]
40848,41,1585,[4]
40849,41,1655,[12]
40850,41,1739,[29]
40851,41,1769,[6]
40852,41,1810,[43]
40853,41,1907,[14]
40854,41,1923,[13]
40855,41,2002,[22]
40856,41,2076,[40]
40857,41,2191,[32]
40858,41,2253,[8]
40859,41,2276,[12]
40860,41,2323,[37]
40861,41,2390,[33]
40862,41,2511,[20]
40863,41,2533,[17]
40864,41,2551,[25]
40865,41,2667,[4]
40866,41,2692,[11]
40867,41,2721,[42]
40868,41,2808,[0]
40869,41,2825,[18]
40870,41,2858,[8]
40871,41,2973,[37]
40872,41,3061,[2]
40873,41,3184,[6]
40874,41,3215,[28]
40875,41,3318,[15]
40876,41,3421,[32]
40877,41,3485,[15]
40878,41,3510,[27]
40879,41,3554,[12]
40880,41,3596,[4]
40881,41,3788,[33]
40882,41,3840,[47]
40883,41,3892,[17]
40884,41,3907,[43]
40885,41,4012,[18]
40886,41,4119,[41]
40887,41,4135,[6]
40888,41,4274,[30]
40889,41,4307,[32]
40890,41,4347,[30]
40891,41,4388,[17]
40892,41,4453,[30]
40893,41,4470,[6]
40894,41,4518,[47]
40895,41,4638,[42]
40896,41,4765,[17]
40897,41,4894,[12]
40898,41,4994,[6]
40899,41,5068,[6]
40900,41,5224,[44]
40901,41,5346,[8]
40902,41,5369,[22]
40903,41,5482,[1]
40904,41,5562,[21]
40905,41,5611,[14]
40906,41,5627,[18]
40907,41,5671,[24]
40908,41,5774,[12]
40909,41,5909,[15]
40910,41,6107,[12]
40911,41,6170,[8]
40912,41,6376,[20]
40913,41,6396,[6]
40914,41,6472,[20]
40915,41,6485,[1]
40916,41,6497,[22]
40917,41,6553,[10]
40918,41,6741,[4]
40919,41,6770,[27]
40920,41,6800,[42]
40921,41,6812,[18]
40922,41,6867,[37]
40923,41,6914,[12]
40924,41,6955,[2]
40925,41,6986,[22]
40926,41,7049,[45]
40927,41,7266,[30]
40928,41,7419,[38]
40929,41,7472,[22]
40930,41,7526,[42]
40931,41,7634,[18]
40932,41,7766,[30]
40933,41,7822,[32]
40934,41,7947,[2]
40935,41,7978,[21]
40936,41,8009,[6]
40937,41,8212,[45]
40938,41,8346,[24]
40939,41,8373,[37]
40940,41,8466,[4]
40941,41,8627,[12]
40942,41,8675,[44]
40943,41,8757,[1]
40944,41,8815,[2]
40945,41,8870,[30]
40946,41,8951,[2]
40947,41,9089,[21]
40948,41,9133,[8]
40949,41,9305,[41]
40950,41,9374,[9]
40951,41,9390,[18]
40952,41,9454,[42]
40953,41,9506,[8]
40954,41,9647,[33]
40955,41,9798,[17]
40956,41,9869,[6]
40957,41,9942,[46]
40958,41,9970,[39]
40959,41,10031,[37]
40960,41,10417,[21]
40961,41,10537,[24]
40962,41,10565,[46]
40963,41,10627,[45]
40964,41,10682,[34]
40965,41,10693,[18]
40966,41,10886,[15]
40967,41,10946,[2]
40968,41,11052,[44]
40969,41,11200,[25]
40970,41,11288,[15]
40971,41,11318,[32]
40972,41,11334,[18]
40973,41,11356,[43]
40974,41,11456,[8]
40975,41,11483,[46]
40976,41,11638,[6]
40977,41,11665,[12]
40978,41,11762,[24]
40979,41,11875,[20]
40980,41,11901,[5]
40981,41,11941,[4]
40982,41,12008,[33]
40983,41,12102,[22]
40984,41,12202,[15]
40985,41,12270,[8]
40986,41,12378,[20]
40987,41,12457,[8]
40988,41,12560,[43]
40989,41,12679,[8]
40990,41,12741,[42]
40991,41,12828,[15]
40992,41,12900,[42]
40993,41,12964,[38]
40994,41,13067,[45]
40995,41,13084,[2]
40996,41,13211,[8]
40997,41,13280,[44]
40998,41,13403,[15]
40999,41,13430,[39]
41000,41,13447,[43]
41001,41,13520,[18]
41002,41,13546,[42]
41003,41,13582,[17]
41004,41,13679,[29]
41005,41,13758,[42]
41006,41,13864,[33]
41007,41,13904,[37]
41008,41,13926,[22]
41009,41,13999,[8]
41010,41,14128,[37]
41011,41,14281,[37]
41012,41,14411,[45]
41013,41,14615,[20]
41014,41,14763,[35]
41015,41,14830,[32]
41016,41,14851,[43]
41017,41,14869,[43]
41018,41,14943,[8]
41019,41,14974,[22]
41020,41,15059,[2]
41021,41,15221,[9]
41022,41,15324,[39]
41023,41,15363,[30]
41024,41,15411,[15]
41025,41,15498,[36]
41026,41,15566,[15]
41027,41,15586,[12]
41028,41,15708,[43]
41029,41,15761,[30]
41030,41,15809,[24]
41031,41,15945,[0]
41032,41,16089,[44]
41033,41,16180,[15]
41034,41,16233,[37]
41035,41,16278,[37]
41036,41,16330,[6]
41037,41,16448,[6]
41038,41,16599,[37]
41039,41,16694,[12]
41040,41,16738,[24]
41041,41,16762,[42]
41042,41,16796,[32]
41043,41,16898,[15]
41044,41,16941,[12]
41045,41,17096,[17]
41046,41,17241,[11]
41047,41,17262,[14]
41048,41,17357,[16]
41049,41,17492,[17]
41050,41,17613,[44]
41051,41,17657,[22]
