,channel,position,unit
31117,37,36453,[43]
31118,37,36521,[8]
31119,37,36582,[1]
31120,37,36646,[43]
31121,37,36678,[1]
31122,37,36693,[1]
31123,37,36731,[43]
31124,37,36814,[44]
31125,37,36923,[9]
31126,37,36971,[21]
31127,37,37029,[22]
31128,37,37114,[41]
31129,37,37228,[43]
31130,37,37265,[43]
31131,37,37320,[43]
31132,37,37448,[8]
31133,37,37458,[13]
31134,37,37505,[43]
31135,37,37578,[43]
31136,37,37682,[6]
31137,37,37806,[30]
31138,37,37888,[17]
31139,37,37903,[16]
31140,37,37925,[22]
31141,37,37936,[43]
31142,37,38065,[37]
31143,37,38124,[33]
31144,37,38158,[22]
31145,37,38193,[1]
31146,37,38297,[17]
31147,37,38321,[43]
31148,37,38391,[37]
31149,37,38431,[8]
31150,37,38616,[8]
31151,37,38724,[44]
31152,37,38779,[43]
31153,37,38851,[32]
31154,37,38867,[43]
31155,37,38983,[2]
31156,37,39060,[6]
31157,37,39117,[1]
31158,37,39133,[43]
31159,37,39193,[30]
31160,37,39253,[34]
31161,37,39332,[22]
31162,37,39414,[43]
31163,37,39518,[14]
31164,37,39624,[43]
31165,37,39658,[12]
31166,37,39705,[43]
31167,37,39760,[42]
31168,37,39796,[32]
31169,37,39865,[44]
31170,37,39972,[14]
31171,37,40009,[6]
31172,37,40076,[1]
31173,37,40102,[22]
31174,37,40191,[8]
31175,37,40270,[1]
31176,37,40321,[22]
31177,37,40373,[2]
31178,37,40441,[17]
31179,37,40453,[18]
31180,37,40493,[32]
31181,37,40507,[43]
31182,37,40567,[8]
31183,37,40737,[45]
31184,37,40774,[43]
31185,37,40850,[8]
31186,37,40904,[5]
31187,37,40970,[1]
31188,37,40982,[43]
31189,37,41103,[21]
31190,37,41145,[5]
31191,37,41180,[37]
31192,37,41209,[22]
31193,37,41256,[30]
31194,37,41289,[1]
31195,37,41403,[30]
31196,37,41472,[4]
31197,37,41510,[37]
31198,37,41654,[37]
31199,37,41682,[6]
31200,37,41729,[18]
31201,37,41803,[2]
31202,37,41841,[20]
31203,37,41888,[17]
31204,37,41949,[4]
31205,37,42068,[22]
31206,37,42127,[37]
31207,37,42159,[42]
31208,37,42203,[25]
31209,37,42255,[25]
31210,37,42336,[22]
31211,37,42378,[37]
31212,37,42408,[36]
31213,37,42433,[39]
31214,37,42463,[21]
31215,37,42567,[22]
31216,37,42613,[8]
31217,37,42660,[6]
31218,37,42725,[31]
31219,37,42822,[17]
31220,37,42842,[22]
31221,37,42859,[6]
31222,37,42915,[37]
31223,37,42969,[44]
31224,37,43071,[17]
31225,37,43098,[6]
31226,37,43120,[6]
31227,37,43195,[22]
31228,37,43269,[48]
31229,37,43289,[6]
31230,37,43483,[37]
31231,37,43595,[30]
31232,37,43694,[32]
31233,37,43708,[1]
31234,37,43719,[43]
31235,37,43864,[8]
31236,37,43926,[42]
31237,37,43938,[13]
31238,37,43969,[42]
31239,37,44053,[22]
31240,37,44069,[43]
31241,37,44138,[18]
31242,37,44154,[6]
31243,37,44229,[0]
31244,37,44371,[24]
31245,37,44390,[6]
31246,37,44412,[18]
31247,37,44482,[32]
31248,37,44495,[44]
31249,37,44508,[46]
31250,37,44638,[8]
31251,37,44795,[39]
31252,37,44852,[22]
31253,37,44870,[22]
31254,37,44941,[17]
31255,37,44952,[18]
31256,37,45005,[9]
31257,37,45084,[43]
31258,37,45196,[25]
31259,37,45335,[25]
31260,37,45478,[25]
31261,37,45541,[17]
31262,37,45554,[1]
31263,37,45647,[41]
31264,37,45659,[18]
31265,37,45721,[37]
31266,37,45778,[25]
31267,37,45862,[42]
31268,37,45875,[1]
31269,37,45915,[43]
31270,37,45988,[33]
31271,37,46087,[15]
31272,37,46241,[34]
31273,37,46254,[18]
31274,37,46273,[1]
31275,37,46290,[43]
31276,37,46382,[1]
31277,37,46445,[22]
31278,37,46477,[12]
31279,37,46542,[28]
31280,37,46568,[37]
31281,37,46704,[43]
31282,37,46764,[17]
31283,37,46823,[43]
31284,37,46882,[2]
31285,37,46894,[30]
31286,37,46966,[43]
31287,37,47012,[24]
31288,37,47098,[28]
31289,37,47110,[1]
31290,37,47127,[30]
31291,37,47169,[30]
31292,37,47220,[44]
31293,37,47232,[47]
31294,37,47306,[17]
31295,37,47317,[25]
31296,37,47375,[8]
31297,37,47412,[20]
31298,37,47440,[37]
31299,37,47573,[30]
31300,37,47604,[32]
31301,37,47619,[2]
31302,37,47711,[29]
31303,37,47735,[22]
31304,37,47773,[30]
31305,37,47876,[39]
31306,37,47898,[42]
31307,37,48044,[8]
31308,37,48057,[13]
31309,37,48135,[22]
31310,37,48187,[1]
31311,37,48242,[44]
31312,37,48341,[37]
31313,37,48420,[44]
31314,37,48431,[43]
31315,37,48460,[22]
31316,37,48541,[43]
31317,37,48590,[43]
31318,37,48672,[20]
31319,37,48695,[22]
31320,37,48726,[37]
31321,37,48793,[4]
31322,37,48925,[43]
31323,37,48976,[2]
31324,37,49041,[44]
31325,37,49154,[37]
31326,37,49188,[33]
31327,37,49311,[33]
31328,37,49344,[1]
31329,37,49426,[21]
31330,37,49481,[44]
31331,37,49493,[13]
31332,37,49523,[6]
31333,37,49638,[32]
31334,37,49709,[22]
31335,37,49755,[2]
31336,37,49848,[38]
31337,37,49885,[22]
31338,37,49930,[17]
31339,37,49948,[18]
31340,37,49997,[17]
31341,37,50037,[12]
31342,37,50086,[44]
31343,37,50125,[12]
31344,37,50210,[42]
31345,37,50223,[24]
31346,37,50244,[32]
31347,37,50255,[21]
31348,37,50322,[22]
31349,37,50510,[17]
31350,37,50529,[22]
31351,37,50688,[43]
31352,37,50726,[30]
31353,37,50761,[37]
31354,37,50797,[2]
31355,37,50815,[45]
31356,37,50826,[9]
31357,37,50868,[43]
31358,37,50990,[12]
31359,37,51071,[34]
31360,37,51166,[17]
31361,37,51198,[32]
31362,37,51265,[17]
31363,37,51278,[21]
31364,37,51329,[2]
31365,37,51359,[20]
31366,37,51455,[22]
31367,37,51473,[18]
31368,37,51499,[22]
31369,37,51564,[4]
31370,37,51586,[18]
31371,37,51612,[22]
31372,37,51654,[12]
31373,37,51710,[8]
31374,37,51778,[8]
31375,37,51841,[25]
31376,37,51929,[17]
31377,37,51944,[44]
31378,37,51996,[25]
31379,37,52150,[8]
31380,37,52190,[5]
31381,37,52229,[4]
31382,37,52244,[18]
31383,37,52271,[6]
31384,37,52323,[1]
31385,37,52340,[1]
31386,37,52445,[31]
31387,37,52536,[28]
31388,37,52554,[43]
31389,37,52622,[30]
31390,37,52661,[10]
31391,37,52705,[30]
31392,37,52772,[1]
31393,37,52912,[41]
31394,37,52989,[43]
31395,37,53112,[17]
31396,37,53133,[18]
31397,37,53195,[44]
31398,37,53233,[30]
31399,37,53277,[17]
31400,37,53293,[1]
31401,37,53326,[8]
31402,37,53452,[38]
31403,37,53465,[30]
31404,37,53512,[30]
31405,37,53570,[47]
31406,37,53645,[4]
31407,37,53684,[30]
31408,37,53742,[29]
31409,37,53797,[17]
31410,37,53812,[44]
31411,37,53844,[37]
31412,37,53921,[9]
31413,37,53957,[33]
31414,37,53992,[42]
31415,37,54056,[43]
31416,37,54098,[30]
31417,37,54140,[22]
31418,37,54162,[30]
31419,37,54193,[17]
31420,37,54207,[21]
31421,37,54244,[31]
31422,37,54257,[13]
31423,37,54279,[43]
31424,37,54323,[12]
31425,37,54383,[1]
31426,37,54397,[30]
31427,37,54407,[6]
31428,37,54438,[42]
31429,37,54476,[15]
31430,37,54545,[22]
31431,37,54655,[43]
31432,37,54669,[1]
31433,37,54725,[32]
31434,37,54803,[30]
31435,37,54847,[30]
31436,37,54879,[17]
31437,37,54890,[18]
31438,37,54966,[1]
31439,37,55041,[8]
31440,37,55112,[22]
31441,37,55163,[43]
31442,37,55208,[43]
31443,37,55253,[30]
31444,37,55316,[6]
31445,37,55380,[16]
31446,37,55404,[43]
31447,37,55421,[30]
31448,37,55524,[8]
31449,37,55536,[9]
31450,37,55574,[33]
31451,37,55587,[18]
31452,37,55682,[22]
31453,37,55778,[2]
31454,37,55820,[37]
31455,37,55860,[20]
31456,37,55885,[12]
31457,37,55975,[20]
31458,37,55995,[2]
31459,37,56058,[17]
31460,37,56071,[1]
31461,37,56163,[42]
31462,37,56261,[30]
31463,37,56376,[32]
31464,37,56400,[6]
31465,37,56519,[22]
31466,37,56574,[17]
31467,37,56594,[13]
31468,37,56738,[21]
31469,37,56843,[30]
31470,37,57032,[2]
31471,37,57071,[8]
31472,37,57106,[30]
31473,37,57185,[43]
31474,37,57248,[30]
31475,37,57336,[25]
31476,37,57373,[30]
31477,37,57407,[20]
31478,37,57473,[37]
31479,37,57524,[1]
31480,37,57563,[32]
31481,37,57586,[43]
31482,37,57626,[17]
31483,37,57679,[6]
31484,37,57789,[43]
31485,37,57927,[25]
31486,37,57975,[17]
31487,37,57997,[1]
31488,37,58058,[22]
31489,37,58115,[4]
31490,37,58127,[33]
31491,37,58176,[8]
31492,37,58238,[6]
31493,37,58266,[6]
31494,37,58311,[22]
31495,37,58368,[17]
31496,37,58381,[8]
31497,37,58400,[22]
31498,37,58478,[30]
31499,37,58516,[38]
31500,37,58584,[8]
31501,37,58678,[1]
31502,37,58775,[1]
31503,37,58839,[25]
31504,37,58893,[1]
31505,37,58911,[22]
31506,37,58940,[37]
31507,37,58968,[17]
31508,37,58983,[30]
31509,37,59022,[32]
31510,37,59088,[22]
31511,37,59189,[21]
31512,37,59277,[4]
31513,37,59290,[43]
31514,37,59401,[2]
31515,37,59459,[12]
31516,37,59537,[43]
31517,37,59623,[22]
31518,37,59668,[4]
31519,37,59750,[8]
31520,37,59765,[12]
31521,37,59804,[37]
31522,37,59863,[12]
31523,37,59912,[20]
31524,37,59934,[30]
31525,37,60025,[4]
31526,37,60048,[43]
31527,38,2443,[43]
31528,38,2866,[1]
31529,38,3624,[32]
31530,38,3953,[1]
31531,38,3996,[43]
31532,38,4219,[17]
31533,38,4419,[8]
31534,38,4688,[1]
31535,38,4767,[8]
31536,38,5328,[22]
31537,38,5503,[43]
31538,38,5905,[1]
31539,38,6183,[22]
31540,38,6259,[22]
31541,38,6445,[25]
31542,38,6582,[1]
31543,38,6774,[8]
31544,38,7068,[13]
31545,38,7228,[43]
31546,38,7307,[43]
31547,38,7589,[37]
31548,38,7805,[43]
31549,38,7987,[8]
31550,38,8108,[1]
31551,38,8592,[22]
31552,38,8651,[12]
31553,38,8694,[8]
31554,38,8853,[32]
31555,38,9000,[37]
31556,38,9200,[43]
31557,38,9440,[8]
31558,38,9453,[47]
31559,38,9657,[22]
31560,38,9750,[43]
31561,38,9869,[30]
31562,38,9907,[1]
31563,38,10061,[43]
31564,38,10146,[43]
31565,38,10207,[1]
31566,38,10303,[8]
31567,38,10362,[30]
31568,38,10432,[22]
31569,38,10520,[43]
31570,38,10584,[8]
31571,38,10615,[6]
31572,38,10695,[32]
31573,38,10910,[6]
31574,38,10939,[22]
31575,38,11022,[17]
31576,38,11124,[43]
31577,38,11388,[22]
31578,38,11460,[1]
31579,38,11928,[43]
31580,38,12185,[43]
31581,38,12375,[28]
31582,38,12389,[1]
31583,38,12627,[8]
31584,38,12652,[12]
31585,38,12706,[2]
31586,38,12874,[12]
31587,38,12910,[44]
31588,38,13021,[20]
31589,38,13042,[43]
31590,38,13141,[43]
31591,38,13177,[32]
31592,38,13313,[12]
31593,38,13374,[2]
31594,38,13404,[22]
31595,38,13516,[8]
31596,38,13548,[43]
31597,38,13606,[17]
31598,38,13713,[1]
31599,38,13726,[43]
31600,38,13797,[8]
31601,38,13910,[1]
31602,38,14035,[6]
31603,38,14059,[37]
31604,38,14235,[1]
31605,38,14333,[43]
31606,38,14377,[20]
31607,38,14498,[17]
31608,38,14689,[1]
31609,38,14710,[22]
31610,38,14795,[8]
31611,38,14842,[37]
31612,38,14918,[43]
31613,38,14986,[8]
31614,38,14999,[13]
31615,38,15059,[22]
31616,38,15143,[37]
31617,38,15189,[43]
31618,38,15256,[1]
31619,38,15490,[4]
31620,38,15576,[17]
31621,38,15607,[1]
31622,38,15660,[22]
31623,38,15717,[1]
31624,38,15732,[43]
31625,38,15841,[13]
31626,38,15900,[22]
31627,38,15932,[37]
31628,38,15960,[12]
31629,38,16003,[22]
31630,38,16109,[30]
31631,38,16196,[2]
31632,38,16225,[42]
31633,38,16312,[1]
31634,38,16440,[4]
31635,38,16450,[13]
31636,38,16550,[32]
31637,38,16567,[43]
31638,38,16604,[43]
31639,38,16710,[1]
31640,38,16727,[30]
31641,38,16777,[20]
31642,38,16803,[6]
31643,38,16846,[22]
31644,38,16996,[44]
31645,38,17053,[1]
31646,38,17104,[46]
31647,38,17150,[1]
31648,38,17215,[8]
31649,38,17299,[4]
31650,38,17311,[18]
31651,38,17334,[43]
31652,38,17410,[14]
31653,38,17571,[17]
31654,38,17586,[44]
31655,38,17642,[22]
31656,38,17712,[18]
31657,38,17836,[25]
31658,38,17868,[30]
31659,38,17924,[44]
31660,38,17999,[1]
31661,38,18123,[22]
31662,38,18155,[17]
31663,38,18456,[1]
31664,38,18521,[37]
31665,38,18648,[44]
31666,38,18753,[6]
31667,38,18790,[43]
31668,38,18843,[9]
31669,38,18889,[23]
31670,38,18921,[43]
31671,38,19028,[13]
31672,38,19154,[44]
31673,38,19253,[6]
31674,38,19270,[6]
31675,38,19389,[28]
31676,38,19401,[18]
31677,38,19417,[6]
31678,38,19434,[43]
31679,38,19532,[17]
31680,38,19567,[30]
31681,38,19652,[22]
31682,38,19684,[22]
31683,38,19786,[42]
31684,38,19831,[17]
31685,38,19925,[42]
31686,38,19973,[43]
31687,38,20066,[45]
31688,38,20099,[30]
31689,38,20169,[22]
31690,38,20240,[12]
31691,38,20282,[28]
31692,38,20306,[43]
31693,38,20370,[28]
31694,38,20389,[43]
31695,38,20466,[6]
31696,38,20494,[6]
31697,38,20564,[43]
31698,38,20675,[12]
31699,38,20714,[6]
31700,38,20744,[8]
31701,38,20846,[4]
31702,38,20929,[17]
31703,38,20940,[43]
31704,38,20980,[30]
31705,38,21026,[4]
31706,38,21107,[30]
31707,38,21173,[24]
31708,38,21257,[8]
31709,38,21273,[20]
31710,38,21299,[42]
31711,38,21344,[1]
31712,38,21375,[12]
31713,38,21407,[37]
31714,38,21433,[42]
31715,38,21465,[12]
31716,38,21521,[8]
31717,38,21567,[42]
31718,38,21610,[28]
31719,38,21711,[1]
31720,38,21723,[13]
31721,38,21922,[30]
31722,38,21977,[17]
31723,38,22063,[17]
31724,38,22118,[43]
31725,38,22178,[25]
31726,38,22193,[13]
31727,38,22266,[22]
31728,38,22297,[17]
31729,38,22363,[32]
31730,38,22380,[30]
31731,38,22472,[18]
31732,38,22546,[24]
31733,38,22584,[43]
31734,38,22650,[21]
31735,38,22683,[17]
31736,38,22702,[9]
31737,38,22743,[43]
31738,38,22847,[1]
31739,38,22922,[21]
31740,38,22953,[22]
31741,38,22973,[30]
31742,38,23067,[33]
31743,38,23103,[32]
31744,38,23182,[24]
31745,38,23304,[43]
31746,38,23382,[44]
31747,38,23393,[13]
31748,38,23492,[12]
31749,38,23670,[1]
31750,38,23682,[43]
31751,38,23761,[30]
31752,38,23772,[6]
31753,38,23821,[20]
31754,38,23852,[22]
31755,38,23935,[4]
31756,38,23951,[18]
31757,38,24063,[8]
31758,38,24121,[16]
31759,38,24141,[6]
31760,38,24157,[44]
31761,38,24342,[6]
31762,38,24386,[30]
31763,38,24442,[44]
31764,38,24627,[18]
31765,38,24652,[6]
31766,38,24733,[8]
31767,38,24827,[2]
31768,38,24878,[4]
31769,38,24957,[43]
31770,38,25096,[17]
31771,38,25160,[30]
31772,38,25203,[1]
31773,38,25267,[1]
31774,38,25344,[22]
31775,38,25410,[21]
31776,38,25444,[37]
31777,38,25523,[43]
31778,38,25621,[20]
31779,38,25648,[22]
31780,38,25721,[17]
31781,38,25734,[1]
31782,38,25831,[37]
31783,38,25907,[43]
31784,38,25936,[22]
31785,38,25984,[17]
31786,38,26000,[44]
31787,38,26089,[32]
31788,38,26105,[1]
31789,38,26240,[32]
31790,38,26272,[37]
31791,38,26338,[37]
31792,38,26378,[12]
31793,38,26413,[16]
31794,38,26434,[6]
31795,38,26504,[44]
31796,38,26553,[1]
31797,38,26784,[44]
31798,38,26981,[12]
31799,38,27040,[43]
31800,38,27074,[22]
31801,38,27184,[2]
31802,38,27271,[8]
31803,38,27399,[32]
31804,38,27411,[13]
31805,38,27493,[38]
31806,38,27544,[43]
31807,38,27662,[17]
31808,38,27678,[43]
31809,38,27692,[43]
31810,38,27810,[43]
31811,38,27886,[32]
31812,38,27921,[21]
31813,38,27955,[43]
31814,38,28068,[22]
31815,38,28111,[5]
31816,38,28147,[28]
31817,38,28166,[41]
31818,38,28324,[17]
31819,38,28339,[33]
31820,38,28377,[39]
31821,38,28394,[43]
31822,38,28439,[12]
31823,38,28535,[43]
31824,38,28585,[4]
31825,38,28623,[33]
31826,38,28665,[8]
31827,38,28758,[8]
31828,38,28829,[1]
31829,38,28846,[30]
31830,38,28922,[2]
31831,38,28943,[43]
31832,38,29029,[44]
31833,38,29043,[20]
31834,38,29073,[42]
31835,38,29168,[25]
31836,38,29296,[15]
31837,38,29375,[30]
31838,38,29410,[8]
31839,38,29458,[43]
31840,38,29537,[20]
31841,38,29565,[22]
31842,38,29654,[14]
31843,38,29802,[12]
31844,38,29909,[20]
31845,38,29928,[18]
31846,38,29973,[24]
31847,38,30077,[17]
31848,38,30129,[30]
31849,38,30169,[8]
31850,38,30229,[19]
31851,38,30377,[38]
31852,38,30393,[13]
31853,38,30409,[43]
31854,38,30461,[22]
31855,38,30474,[1]
31856,38,30526,[38]
31857,38,30669,[38]
31858,38,30770,[1]
31859,38,30846,[12]
31860,38,30922,[8]
31861,38,31040,[22]
31862,38,31171,[20]
31863,38,31190,[30]
31864,38,31243,[25]
31865,38,31302,[1]
31866,38,31324,[6]
31867,38,31368,[1]
31868,38,31381,[43]
31869,38,31469,[16]
31870,38,31498,[22]
31871,38,31595,[17]
31872,38,31669,[8]
31873,38,31737,[2]
31874,38,31806,[43]
31875,38,31922,[1]
31876,38,32142,[1]
31877,38,32207,[20]
31878,38,32231,[43]
31879,38,32302,[1]
31880,38,32343,[9]
31881,38,32381,[30]
31882,38,32441,[32]
31883,38,32457,[1]
31884,38,32540,[42]
31885,38,32583,[14]
31886,38,32613,[22]
31887,38,32664,[37]
31888,38,32815,[44]
31889,38,32829,[30]
31890,38,32906,[20]
31891,38,32929,[22]
31892,38,32981,[42]
31893,38,33067,[22]
31894,38,33192,[5]
31895,38,33226,[45]
31896,38,33238,[47]
31897,38,33254,[22]
31898,38,33332,[22]
31899,38,33362,[22]
31900,38,33441,[17]
31901,38,33456,[12]
31902,38,33520,[33]
31903,38,33560,[19]
31904,38,33588,[6]
31905,38,33807,[2]
31906,38,33839,[17]
31907,38,33856,[43]
31908,38,33914,[37]
31909,38,33970,[30]
31910,38,34070,[48]
31911,38,34211,[1]
31912,38,34226,[43]
31913,38,34305,[9]
31914,38,34354,[38]
31915,38,34513,[22]
31916,38,34573,[32]
31917,38,34640,[17]
31918,38,34653,[1]
31919,38,34731,[43]
31920,38,34814,[8]
31921,38,34911,[35]
31922,38,34940,[42]
31923,38,35004,[8]
31924,38,35062,[30]
31925,38,35105,[32]
31926,38,35125,[43]
31927,38,35342,[22]
31928,38,35449,[1]
31929,38,35494,[30]
31930,38,35562,[25]
31931,38,35679,[12]
31932,38,35774,[8]
31933,38,35892,[44]
31934,38,35991,[34]
31935,38,36034,[14]
31936,38,36175,[12]
31937,38,36261,[44]
31938,38,36295,[8]
31939,38,36308,[43]
31940,38,36383,[22]
31941,38,36418,[30]
31942,38,36453,[43]
31943,38,36521,[8]
31944,38,36582,[1]
31945,38,36678,[1]
31946,38,36694,[1]
31947,38,36731,[43]
31948,38,36814,[44]
31949,38,36836,[22]
31950,38,36923,[9]
31951,38,36971,[21]
31952,38,37029,[22]
31953,38,37114,[41]
31954,38,37213,[32]
31955,38,37228,[43]
31956,38,37264,[43]
31957,38,37321,[30]
31958,38,37374,[32]
31959,38,37448,[8]
31960,38,37458,[13]
31961,38,37503,[43]
31962,38,37578,[43]
31963,38,37681,[2]
31964,38,37706,[43]
31965,38,37806,[30]
31966,38,37888,[17]
31967,38,37903,[44]
31968,38,37925,[22]
31969,38,37936,[43]
31970,38,38026,[30]
31971,38,38065,[37]
31972,38,38124,[33]
31973,38,38158,[37]
31974,38,38191,[6]
31975,38,38297,[17]
31976,38,38322,[43]
31977,38,38391,[39]
31978,38,38433,[30]
31979,38,38581,[21]
31980,38,38616,[8]
31981,38,38722,[1]
31982,38,38779,[43]
31983,38,38850,[32]
31984,38,38867,[43]
31985,38,38983,[17]
31986,38,38994,[18]
31987,38,39118,[1]
31988,38,39133,[43]
31989,38,39193,[30]
31990,38,39253,[33]
31991,38,39331,[22]
31992,38,39414,[43]
31993,38,39518,[0]
31994,38,39623,[43]
31995,38,39658,[43]
31996,38,39706,[43]
31997,38,39760,[42]
31998,38,39796,[32]
31999,38,39865,[44]
32000,38,39971,[42]
32001,38,40103,[22]
32002,38,40190,[8]
32003,38,40270,[1]
32004,38,40320,[17]
32005,38,40373,[2]
32006,38,40442,[32]
32007,38,40452,[44]
32008,38,40493,[32]
32009,38,40507,[43]
32010,38,40567,[8]
32011,38,40736,[2]
32012,38,40850,[8]
32013,38,40903,[5]
32014,38,40935,[17]
32015,38,40969,[1]
32016,38,40982,[33]
32017,38,41026,[43]
32018,38,41103,[21]
32019,38,41144,[26]
32020,38,41180,[37]
32021,38,41207,[6]
32022,38,41257,[1]
32023,38,41288,[22]
32024,38,41402,[30]
32025,38,41472,[44]
32026,38,41510,[37]
32027,38,41593,[47]
32028,38,41653,[20]
32029,38,41682,[6]
32030,38,41729,[18]
32031,38,41803,[34]
32032,38,41840,[43]
32033,38,41949,[4]
32034,38,41960,[13]
32035,38,41975,[22]
32036,38,42068,[22]
32037,38,42103,[20]
32038,38,42127,[37]
32039,38,42159,[42]
32040,38,42202,[25]
32041,38,42253,[38]
32042,38,42263,[18]
32043,38,42336,[22]
32044,38,42378,[37]
32045,38,42408,[46]
32046,38,42432,[27]
32047,38,42463,[21]
32048,38,42567,[22]
32049,38,42613,[8]
32050,38,42660,[6]
32051,38,42725,[31]
32052,38,42821,[28]
32053,38,42858,[6]
32054,38,42914,[37]
32055,38,42969,[44]
32056,38,43030,[21]
32057,38,43072,[17]
32058,38,43120,[6]
32059,38,43194,[22]
32060,38,43216,[30]
32061,38,43272,[25]
32062,38,43289,[6]
32063,38,43483,[37]
32064,38,43514,[22]
32065,38,43596,[30]
32066,38,43693,[32]
32067,38,43708,[1]
32068,38,43720,[43]
32069,38,43865,[1]
32070,38,43926,[17]
32071,38,43937,[9]
32072,38,43969,[42]
32073,38,44053,[22]
32074,38,44069,[43]
32075,38,44137,[18]
32076,38,44154,[6]
32077,38,44229,[0]
32078,38,44272,[2]
32079,38,44371,[17]
32080,38,44412,[22]
32081,38,44482,[32]
32082,38,44495,[44]
32083,38,44509,[46]
32084,38,44639,[8]
32085,38,44796,[39]
32086,38,44852,[22]
32087,38,44870,[22]
32088,38,44941,[17]
32089,38,44952,[18]
32090,38,44994,[22]
32091,38,45068,[32]
32092,38,45084,[22]
32093,38,45196,[25]
32094,38,45227,[22]
32095,38,45325,[0]
32096,38,45335,[47]
32097,38,45477,[25]
32098,38,45540,[24]
32099,38,45554,[18]
32100,38,45647,[41]
32101,38,45659,[2]
32102,38,45722,[37]
32103,38,45778,[25]
32104,38,45863,[42]
32105,38,45874,[9]
32106,38,45915,[43]
32107,38,45987,[33]
32108,38,46058,[11]
32109,38,46087,[15]
32110,38,46241,[34]
32111,38,46255,[47]
32112,38,46272,[1]
32113,38,46382,[1]
32114,38,46444,[22]
32115,38,46477,[33]
32116,38,46543,[28]
32117,38,46568,[37]
32118,38,46704,[43]
32119,38,46763,[37]
32120,38,46823,[43]
32121,38,46882,[2]
32122,38,46894,[30]
32123,38,46966,[43]
32124,38,47013,[24]
32125,38,47111,[1]
32126,38,47127,[30]
32127,38,47220,[28]
32128,38,47233,[47]
32129,38,47267,[12]
32130,38,47306,[17]
32131,38,47318,[25]
32132,38,47375,[44]
32133,38,47411,[20]
32134,38,47440,[37]
32135,38,47604,[32]
32136,38,47618,[24]
32137,38,47736,[22]
32138,38,47772,[30]
32139,38,47876,[20]
32140,38,47898,[42]
32141,38,48044,[0]
32142,38,48055,[47]
32143,38,48135,[22]
32144,38,48188,[30]
32145,38,48242,[25]
32146,38,48311,[6]
32147,38,48341,[37]
32148,38,48419,[44]
32149,38,48460,[22]
32150,38,48541,[43]
32151,38,48590,[43]
32152,38,48672,[20]
32153,38,48694,[12]
32154,38,48727,[37]
32155,38,48751,[12]
32156,38,48793,[4]
32157,38,48925,[43]
32158,38,48976,[2]
32159,38,49041,[44]
32160,38,49154,[37]
32161,38,49188,[33]
32162,38,49310,[21]
32163,38,49344,[1]
32164,38,49425,[21]
32165,38,49481,[44]
32166,38,49493,[13]
32167,38,49522,[6]
32168,38,49638,[32]
32169,38,49668,[30]
32170,38,49709,[39]
32171,38,49755,[2]
32172,38,49848,[38]
32173,38,49885,[22]
32174,38,49930,[32]
32175,38,49949,[18]
32176,38,49997,[17]
32177,38,50037,[12]
32178,38,50085,[44]
32179,38,50125,[12]
32180,38,50210,[42]
32181,38,50223,[24]
32182,38,50244,[32]
32183,38,50255,[21]
32184,38,50313,[6]
32185,38,50394,[1]
32186,38,50510,[17]
32187,38,50530,[9]
32188,38,50689,[37]
32189,38,50726,[30]
32190,38,50761,[37]
32191,38,50797,[2]
32192,38,50815,[45]
32193,38,50827,[9]
32194,38,50918,[1]
32195,38,50990,[2]
32196,38,51071,[23]
32197,38,51166,[17]
32198,38,51198,[32]
32199,38,51265,[17]
32200,38,51278,[21]
32201,38,51328,[33]
32202,38,51359,[20]
32203,38,51387,[37]
32204,38,51454,[22]
32205,38,51473,[18]
32206,38,51499,[22]
32207,38,51564,[1]
32208,38,51612,[22]
32209,38,51653,[19]
32210,38,51709,[2]
32211,38,51778,[8]
32212,38,51835,[14]
32213,38,51929,[17]
32214,38,51944,[44]
32215,38,51996,[25]
32216,38,52116,[30]
32217,38,52150,[8]
32218,38,52189,[33]
32219,38,52230,[4]
32220,38,52244,[18]
32221,38,52271,[6]
32222,38,52324,[1]
32223,38,52340,[1]
32224,38,52445,[31]
32225,38,52535,[28]
32226,38,52589,[43]
32227,38,52622,[30]
32228,38,52661,[10]
32229,38,52706,[30]
32230,38,52772,[1]
32231,38,52787,[12]
32232,38,52912,[41]
32233,38,52977,[1]
32234,38,52988,[44]
32235,38,53112,[17]
32236,38,53133,[18]
32237,38,53150,[46]
32238,38,53196,[44]
32239,38,53234,[30]
32240,38,53277,[17]
32241,38,53293,[1]
32242,38,53326,[8]
32243,38,53397,[20]
32244,38,53451,[8]
32245,38,53465,[30]
32246,38,53511,[43]
32247,38,53526,[9]
32248,38,53571,[44]
32249,38,53645,[4]
32250,38,53684,[30]
32251,38,53742,[9]
32252,38,53798,[17]
32253,38,53812,[44]
32254,38,53921,[36]
32255,38,53957,[25]
32256,38,53991,[42]
32257,38,54057,[43]
32258,38,54099,[30]
32259,38,54138,[43]
32260,38,54162,[30]
32261,38,54194,[17]
32262,38,54207,[3]
32263,38,54244,[31]
32264,38,54257,[13]
32265,38,54278,[43]
32266,38,54322,[12]
32267,38,54383,[1]
32268,38,54397,[30]
32269,38,54444,[9]
32270,38,54475,[15]
32271,38,54545,[22]
32272,38,54655,[43]
32273,38,54669,[1]
32274,38,54725,[32]
32275,38,54802,[30]
32276,38,54847,[30]
32277,38,54890,[18]
32278,38,54965,[32]
32279,38,54978,[13]
32280,38,55041,[8]
32281,38,55112,[22]
